3;CZE;Plzeňský;Přeštice;;E13.33361;N49.57309;10;
2;CZE;Plzeňský;Příchovice;;E13.33946;N49.56214;10;
2;CZE;Plzeňský;Příkosice;;E13.66356;N49.66838;10;
2;CZE;Plzeňský;Přimda;;E12.67377;N49.67499;10;
2;CZE;Plzeňský;Příšov;;E13.30424;N49.81181;10;
2;CZE;Plzeňský;Přívětice;;E13.61224;N49.83480;10;
3;CZE;Plzeňský;Prostiboř;;E12.89399;N49.65237;10;
2;CZE;Plzeňský;Ptenín;;E13.18506;N49.53161;10;
2;CZE;Plzeňský;Puclice;;E13.01950;N49.55373;10;
2;CZE;Plzeňský;Rabí;;E13.61772;N49.28085;10;
2;CZE;Plzeňský;Radkovice;;E13.36806;N49.54792;10;
2;CZE;Plzeňský;Radnice;;E13.60581;N49.85688;10;
2;CZE;Plzeňský;Raková;;E13.58205;N49.70043;10;
2;CZE;Plzeňský;Rejštejn;;E13.51527;N49.14064;10;
2;CZE;Plzeňský;Řenče;;E13.41460;N49.57997;10;
2;CZE;Plzeňský;Rochlov;;E13.14602;N49.73082;10;
2;CZE;Plzeňský;Rokycany;;E13.59299;N49.73820;10;
2;CZE;Plzeňský;Roupov;;E13.24902;N49.53865;10;
2;CZE;Plzeňský;Rozvadov;;E12.55200;N49.66828;10;
2;CZE;Plzeňský;Rybnice;;E13.37384;N49.90844;10;
2;CZE;Plzeňský;Rybník;;E12.67686;N49.51287;10;
2;CZE;Plzeňský;Sebečice;;E13.69226;N49.86997;10;
2;CZE;Plzeňský;Seč;;E13.50500;N49.58808;10;
2;CZE;Plzeňský;Sedlec;;E13.42729;N50.00638;10;
2;CZE;Plzeňský;Sedliště;;E13.63234;N49.52758;10;
3;CZE;Plzeňský;Semněvice;;E12.92931;N49.59786;10;
2;CZE;Plzeňský;Sirá;;E13.73855;N49.82154;10;
2;CZE;Plzeňský;Skapce;;E12.99045;N49.65707;10;
2;CZE;Plzeňský;Skašov;;E13.43150;N49.51057;10;
2;CZE;Plzeňský;Skomelno;;E13.64226;N49.84747;10;
2;CZE;Plzeňský;Skořice;;E13.70537;N49.67783;10;
2;CZE;Plzeňský;Slatina;;E13.63402;N49.98463;10;
2;CZE;Plzeňský;Smědčice;;E13.51294;N49.79922;10;
2;CZE;Plzeňský;Soběkury;;E13.23915;N49.57629;10;
2;CZE;Plzeňský;Soběšice;;E13.68421;N49.20790;10;
2;CZE;Plzeňský;Spálené Poříčí;;E13.60567;N49.61382;10;
3;CZE;Plzeňský;Spáňov;;E12.98742;N49.41462;10;
3;CZE;Plzeňský;Srbice;;E13.11870;N49.50841;10;
3;CZE;Plzeňský;Srby;;E13.60340;N49.51905;10;
2;CZE;Plzeňský;Srní;;E13.48055;N49.08729;10;
2;CZE;Plzeňský;Šťáhlavy;;E13.50405;N49.67566;10;
3;CZE;Plzeňský;Staňkov;;E13.06931;N49.55383;10;
2;CZE;Plzeňský;Staré Sedliště;;E12.69425;N49.74445;10;
3;CZE;Plzeňský;Staré Sedlo;;E12.86373;N49.66600;10;
2;CZE;Plzeňský;Starý Plzenec;;E13.47361;N49.69779;10;
2;CZE;Plzeňský;Štěnovice;;E13.39974;N49.67062;10;
2;CZE;Plzeňský;Štěnovický Borek;;E13.42688;N49.64977;10;
2;CZE;Plzeňský;Štichov;;E13.04897;N49.58502;10;
2;CZE;Plzeňský;Štichovice;;E13.30293;N49.97791;10;
2;CZE;Plzeňský;Štítov;;E13.67802;N49.66604;10;
2;CZE;Plzeňský;Stod;;E13.16485;N49.63920;10;
2;CZE;Plzeňský;Strašice;;E13.75766;N49.73562;10;
2;CZE;Plzeňský;Strašín;;E13.64050;N49.17934;10;
3;CZE;Plzeňský;Stráž;;E12.77557;N49.66889;10;
3;CZE;Plzeňský;Strážov;;E13.24634;N49.30337;10;
2;CZE;Plzeňský;Střelice;;E13.13470;N49.63061;10;
2;CZE;Plzeňský;Stříbro;;E13.00420;N49.75305;10;
2;CZE;Plzeňský;Střížovice;;E13.45850;N49.61189;10;
2;CZE;Plzeňský;Studánka;;E12.60379;N49.78068;10;
2;CZE;Plzeňský;Studená;;E13.64313;N49.96073;10;
