2;CZE;Středočeský;Kbel;;E15.14364;N49.98832;10;
2;CZE;Středočeský;Keblov;;E15.07199;N49.67774;10;
2;CZE;Středočeský;Kladno;;E14.10684;N50.14179;10;
2;CZE;Středočeský;Kladruby;;E14.95015;N49.72326;10;
2;CZE;Středočeský;Klášter Hradiště nad Jizerou;;E14.94482;N50.52350;10;
2;CZE;Středočeský;Klášterní Skalice;;E14.98539;N50.02362;10;
2;CZE;Středočeský;Klecany;;E14.41158;N50.17609;10;
2;CZE;Středočeský;Klíčany;;E14.43455;N50.20212;10;
2;CZE;Středočeský;Klínec;;E14.34335;N49.90095;10;
2;CZE;Středočeský;Klobuky;;E13.98759;N50.29411;10;
2;CZE;Středočeský;Klokočná;;E14.71862;N49.95851;10;
2;CZE;Středočeský;Klučenice;;E14.21213;N49.55323;10;
2;CZE;Středočeský;Klučov;;E14.91017;N50.09511;10;
2;CZE;Středočeský;Kluky;;E15.32536;N49.90755;10;
2;CZE;Středočeský;Kluky;;E14.72529;N50.44031;10;
2;CZE;Středočeský;Kly;;E14.50159;N50.30889;10;
2;CZE;Středočeský;Kmetiněves;;E14.15710;N50.30928;10;
2;CZE;Středočeský;Kněževes;;E14.25921;N50.12132;10;
2;CZE;Středočeský;Kněževes;;E13.63721;N50.14668;10;
2;CZE;Středočeský;Kněžice;;E15.33546;N50.25731;10;
2;CZE;Středočeský;Kněžičky;;E15.34493;N50.17399;10;
2;CZE;Středočeský;Kněžmost;;E15.03839;N50.48927;10;
2;CZE;Středočeský;Kňovice;;E14.40041;N49.68840;10;
2;CZE;Středočeský;Knovíz;;E14.13705;N50.21266;10;
2;CZE;Středočeský;Kobylnice;;E15.37580;N50.00639;10;
2;CZE;Středočeský;Kobylnice;;E15.05396;N50.37173;10;
2;CZE;Středočeský;Kochánky;;E14.78033;N50.27713;10;
2;CZE;Středočeský;Kojetice;;E14.50858;N50.23820;10;
2;CZE;Středočeský;Kokořín;;E14.56732;N50.42998;10;
2;CZE;Středočeský;Kolaje;;E15.23854;N50.15546;10;
2;CZE;Středočeský;Koleč;;E14.22351;N50.19887;10;
2;CZE;Středočeský;Kolešov;;E13.51014;N50.15725;10;
2;CZE;Středočeský;Kolešovice;;E13.61038;N50.13974;10;
2;CZE;Středočeský;Kolín;;E15.20282;N50.02742;10;
2;CZE;Středočeský;Kolomuty;;E14.97909;N50.40219;10;
2;CZE;Středočeský;Komárov;;E13.85646;N49.80660;10;
2;CZE;Středočeský;Konárovice;;E15.28432;N50.04155;10;
2;CZE;Středočeský;Kondrac;;E14.88460;N49.66724;10;
2;CZE;Středočeský;Koněprusy;;E14.06585;N49.92099;10;
2;CZE;Středočeský;Konětopy;;E14.65393;N50.27650;10;
2;CZE;Středočeský;Konojedy;;E14.85135;N49.94867;10;
2;CZE;Středočeský;Korkyně;;E14.35143;N49.78054;10;
2;CZE;Středočeský;Korno;;E14.13696;N49.92058;10;
2;CZE;Středočeský;Koryta;;E15.01182;N50.57205;10;
2;CZE;Středočeský;Kořenice;;E15.14096;N49.97721;10;
2;CZE;Středočeský;Kosmonosy;;E14.92991;N50.43860;10;
2;CZE;Středočeský;Kosoř;;E14.32668;N49.98758;10;
2;CZE;Středočeský;Kosořice;;E14.96974;N50.33348;10;
2;CZE;Středočeský;Kosova Hora;;E14.47183;N49.65424;10;
2;CZE;Středočeský;Kostelec nad Černými Lesy;;E14.85932;N49.99413;10;
2;CZE;Středočeský;Kostelec nad Labem;;E14.58562;N50.22663;10;
2;CZE;Středočeský;Kostelec u Křížků;;E14.55733;N49.90712;10;
2;CZE;Středočeský;Kostelní Hlavno;;E14.69908;N50.25752;10;
2;CZE;Středočeský;Kostelní Lhota;;E15.02430;N50.12936;10;
2;CZE;Středočeský;Kostomlátky;;E14.98413;N50.17113;10;
2;CZE;Středočeský;Kostomlaty nad Labem;;E14.95408;N50.18458;10;
2;CZE;Středočeský;Košátky;;E14.66709;N50.31527;10;
2;CZE;Středočeský;Košice;;E15.15094;N49.89589;10;
2;CZE;Středočeský;Košík;;E15.13415;N50.31835;10;
2;CZE;Středočeský;Kotenčice;;E14.09391;N49.73639;10;
